window_start,anomaly_score,pred_label
2118,5.2276274e-11,0
2119,3.0020185e-08,0
2120,1.3516507e-12,0
2121,1.1737347e-15,0
2122,2.8813454e-09,0
2123,2.586664e-11,0
2124,2.4847062e-11,0
2125,1.8896692e-12,0
2126,9.700047e-12,0
2127,1.4104091e-15,0
2128,1.2961626e-13,0
2129,3.9609676e-14,0
2130,7.010531e-17,0
2131,2.964825e-24,0
2132,1.705004e-19,0
2133,5.8552704e-14,0
2134,1.9570762e-15,0
2135,4.7735938e-14,0
2136,3.185984e-13,0
2137,3.9981064e-18,0
2138,6.85169e-16,0
2139,2.7560338e-14,0
2140,1.9901111e-15,0
2141,2.90104e-19,0
2142,2.3591445e-23,0
2143,9.960877e-21,0
2144,2.068725e-15,0
2145,2.356302e-16,0
2146,2.047543e-15,0
2147,1.0420845e-20,0
2148,2.180248e-29,0
2149,3.2948416e-19,0
2150,8.289833e-12,0
2151,8.180536e-14,0
2152,1.0319198e-09,0
2153,7.942863e-14,0
2154,1.10286115e-23,0
2155,1.1863461e-18,0
2156,5.3024937e-18,0
2157,1.2157163e-19,0
2158,3.2996603e-18,0
2159,1.9283977e-21,0
2160,2.2439722e-21,0
2161,1.2406008e-14,0
2162,3.0483869e-15,0
2163,1.0769034e-14,0
2164,3.2360167e-15,0
2165,2.8833367e-16,0
2166,7.329262e-15,0
2167,1.336504e-13,0
2168,3.74532e-15,0
2169,7.473355e-17,0
2170,5.861443e-20,0
2171,1.4583344e-18,0
2172,3.5576742e-13,0
2173,1.4577285e-14,0
2174,6.3561935e-16,0
2175,1.2608583e-22,0
2176,4.3561124e-24,0
2177,3.7843327e-19,0
2178,3.6303763e-17,0
2179,3.4464045e-15,0
2180,6.090094e-15,0
2181,8.4500827e-19,0
2182,4.3873819e-16,0
2183,4.3898243e-13,0
2184,5.855669e-15,0
2185,3.0379985e-14,0
2186,2.9707214e-14,0
2187,4.278995e-19,0
2188,4.02451e-14,0
2189,9.3343424e-14,0
2190,8.8080996e-13,0
2191,2.935266e-14,0
2192,1.582748e-10,0
2193,2.7620173e-10,0
2194,5.0517808e-09,0
2195,1.4720684e-09,0
2196,1.7951454e-13,0
2197,7.3188014e-18,0
2198,1.5022929e-14,0
2199,1.2821436e-11,0
2200,2.0203004e-13,0
2201,2.8101934e-14,0
2202,4.603862e-19,0
2203,4.042547e-20,0
2204,1.0848452e-13,0
2205,2.8427377e-11,0
2206,7.0291634e-11,0
2207,4.67221e-14,0
2208,1.0181055e-17,0
2209,6.129143e-19,0
2210,2.0015379e-16,0
2211,1.04811005e-17,0
2212,1.2240045e-18,0
2213,9.171409e-23,0
2214,5.345658e-23,0
2215,5.81357e-19,0
2216,4.3045697e-18,0
2217,2.017243e-17,0
2218,5.4090767e-18,0
2219,1.8077556e-24,0
2220,2.4512493e-17,0
2221,5.197582e-15,0
2222,8.583067e-16,0
2223,2.6792468e-13,0
2224,1.1396212e-14,0
2225,1.7444344e-16,0
2226,5.0939053e-10,0
2227,7.193111e-11,0
2228,2.7691847e-11,0
2229,2.7467385e-15,0
2230,2.0606725e-18,0
2231,1.2622669e-17,0
2232,9.272794e-16,0
2233,6.2644323e-16,0
2234,3.4862299e-16,0
2235,7.7375156e-17,0
2236,7.647674e-10,0
2237,1.5202573e-06,0
2238,2.0556267e-06,0
2239,5.4539523e-05,0
2240,6.8252093e-09,0
2241,9.755152e-12,0
2242,1.0703598e-08,0
2243,1.3127065e-07,0
2244,1.150503e-06,0
2245,2.749798e-09,0
2246,2.586449e-17,0
2247,2.795017e-18,0
2248,3.6734363e-17,0
2249,6.900839e-18,0
2250,1.1507105e-18,0
2251,2.5194302e-18,0
2252,2.4441797e-18,0
2253,1.2813961e-18,0
2254,8.711568e-19,0
2255,9.492858e-19,0
2256,3.8883912e-20,0
2257,1.5586032e-12,0
2258,1.0702358e-11,0
2259,5.945351e-12,0
2260,4.0338785e-10,0
2261,1.5885669e-10,0
2262,1.1729238e-16,0
2263,3.6958988e-16,0
2264,1.738469e-16,0
2265,2.778806e-17,0
2266,6.276958e-19,0
2267,6.2115133e-15,0
2268,1.3097246e-16,0
2269,3.3837017e-17,0
2270,6.432302e-14,0
2271,9.2478236e-15,0
2272,4.7454516e-14,0
2273,5.980638e-10,0
2274,8.8319207e-13,0
2275,1.6683042e-13,0
2276,8.9765956e-14,0
2277,1.2230337e-18,0
2278,2.308991e-16,0
2279,2.0931735e-16,0
2280,3.378314e-15,0
2281,2.2177741e-17,0
2282,5.92144e-15,0
2283,7.067089e-14,0
2284,1.4096078e-11,0
2285,1.2176933e-12,0
2286,2.4883051e-12,0
2287,8.3600603e-17,0
2288,3.1513935e-18,0
2289,2.2639734e-19,0
2290,3.2596723e-20,0
2291,2.2511418e-19,0
2292,9.144635e-11,0
2293,6.8705144e-06,0
2294,8.240094e-06,0
2295,0.0059763775,0
2296,0.0029841268,0
2297,2.537067e-09,0
2298,4.1381545e-15,0
2299,4.1319994e-17,0
2300,1.5122867e-17,0
2301,1.3967279e-17,0
2302,2.5148115e-14,0
2303,1.3080528e-15,0
2304,3.4552146e-13,0
2305,1.5307555e-13,0
2306,5.4284458e-14,0
2307,2.364506e-15,0
2308,3.9650642e-14,0
2309,2.7966492e-14,0
2310,5.732955e-15,0
2311,2.3315724e-14,0
2312,1.3041737e-19,0
2313,1.6295318e-15,0
2314,1.5198753e-12,0
2315,1.2525454e-15,0
2316,2.277439e-15,0
2317,2.3688223e-14,0
2318,2.109266e-11,0
2319,4.984825e-10,0
2320,9.442379e-09,0
2321,4.600991e-06,0
2322,1.4444719e-09,0
2323,1.2658653e-15,0
2324,2.2715278e-17,0
2325,1.3022809e-17,0
2326,4.6903684e-19,0
2327,9.723579e-18,0
2328,1.0196027e-15,0
2329,2.083903e-13,0
2330,3.909579e-12,0
2331,1.2026954e-10,0
2332,3.4464768e-11,0
2333,3.984649e-13,0
2334,6.5768284e-15,0
2335,2.0272106e-16,0
2336,6.759396e-17,0
2337,8.8163895e-16,0
2338,4.5088695e-15,0
2339,1.5173987e-12,0
2340,8.4613653e-13,0
2341,3.0522189e-13,0
2342,1.3910186e-15,0
2343,3.720972e-13,0
2344,7.7904534e-14,0
2345,1.2174504e-14,0
2346,2.3562784e-13,0
2347,6.439265e-13,0
2348,1.4344659e-18,0
2349,3.5797812e-10,0
2350,1.1746351e-07,0
2351,4.9359636e-07,0
2352,1.945234e-08,0
2353,1.2538214e-08,0
2354,3.133495e-19,0
2355,3.1555764e-20,0
2356,6.79786e-21,0
2357,6.4484945e-21,0
2358,4.485097e-21,0
2359,8.821562e-18,0
2360,3.883325e-18,0
2361,3.2303384e-18,0
2362,1.8172058e-18,0
2363,2.5796393e-18,0
2364,4.5099507e-16,0
2365,6.6953516e-14,0
2366,5.5929172e-14,0
2367,3.166988e-14,0
2368,3.1293474e-13,0
2369,8.537666e-11,0
2370,1.98973e-09,0
2371,6.0928523e-10,0
2372,8.9793195e-10,0
2373,3.2957377e-13,0
2374,3.6179115e-14,0
2375,2.0002138e-12,0
2376,7.916599e-12,0
2377,3.1829278e-10,0
2378,1.6034639e-11,0
2379,9.696726e-10,0
2380,5.3672554e-08,0
2381,3.0932863e-08,0
2382,6.6486744e-10,0
2383,2.4068116e-09,0
2384,1.3571277e-11,0
2385,1.5794236e-11,0
2386,1.4024815e-12,0
2387,1.7585926e-12,0
2388,3.655106e-12,0
2389,3.879213e-16,0
2390,8.04575e-15,0
2391,3.859878e-15,0
2392,2.276693e-14,0
2393,1.936616e-15,0
2394,3.280729e-13,0
2395,1.4214915e-13,0
2396,5.548176e-10,0
2397,2.763228e-11,0
2398,4.7763408e-12,0
2399,2.0123842e-18,0
2400,7.2540424e-17,0
2401,9.802571e-18,0
2402,2.9111623e-18,0
2403,7.3713135e-17,0
2404,1.3594759e-21,0
2405,7.2068945e-20,0
2406,9.942493e-15,0
2407,3.42242e-13,0
2408,1.3968424e-13,0
2409,1.8401677e-13,0
2410,3.2875122e-17,0
2411,9.3198574e-11,0
2412,1.3034559e-05,0
2413,6.42512e-09,0
2414,7.841756e-09,0
2415,7.4463775e-13,0
2416,2.9813913e-19,0
2417,2.6919272e-15,0
2418,2.6130686e-12,0
2419,9.1936035e-11,0
2420,4.733265e-15,0
2421,3.968427e-20,0
2422,1.2308525e-14,0
2423,5.2614907e-10,0
2424,2.9417045e-11,0
2425,3.766508e-09,0
2426,9.889081e-12,0
2427,6.6660495e-20,0
2428,1.7132626e-10,0
2429,3.3403527e-10,0
2430,9.060941e-09,0
2431,3.828418e-10,0
2432,3.56566e-11,0
2433,6.6241265e-19,0
2434,1.1392115e-16,0
2435,8.800516e-19,0
2436,8.658431e-18,0
2437,9.99749e-22,0
2438,2.9533172e-20,0
2439,1.994115e-16,0
2440,6.3689144e-15,0
2441,6.013362e-14,0
2442,1.3485795e-14,0
2443,3.6065633e-18,0
2444,2.0868058e-14,0
2445,4.9397698e-11,0
2446,2.894975e-12,0
2447,1.5399997e-14,0
2448,6.5231663e-20,0
2449,5.821822e-20,0
2450,1.5742038e-17,0
2451,3.3657452e-16,0
2452,1.4224582e-15,0
2453,4.6862955e-17,0
2454,1.0484523e-20,0
2455,4.592796e-14,0
2456,4.7059636e-14,0
2457,1.773876e-13,0
2458,1.3083482e-13,0
2459,1.4255001e-15,0
2460,1.4785843e-18,0
2461,5.1152077e-10,0
2462,3.4583003e-09,0
2463,8.671841e-09,0
2464,2.4651813e-12,0
2465,2.2473687e-17,0
2466,8.280427e-13,0
2467,1.4111498e-10,0
2468,1.5084181e-13,0
2469,1.1085341e-12,0
2470,2.4286055e-16,0
2471,1.9244726e-22,0
2472,2.4949578e-16,0
2473,8.626325e-17,0
2474,8.6143886e-17,0
2475,5.2369453e-16,0
2476,1.6880434e-17,0
2477,4.6304442e-17,0
2478,7.572747e-14,0
2479,8.474859e-15,0
2480,2.1649228e-15,0
2481,7.41578e-20,0
2482,7.369306e-20,0
2483,4.7107637e-16,0
2484,4.552226e-17,0
2485,3.0245133e-16,0
2486,2.7680015e-19,0
2487,8.2865004e-23,0
2488,3.9719258e-20,0
2489,4.1650646e-14,0
2490,2.018461e-15,0
2491,2.6353252e-13,0
2492,2.9329847e-20,0
2493,2.9546425e-23,0
2494,1.165948e-14,0
2495,6.411886e-09,0
2496,6.580028e-11,0
2497,3.671568e-12,0
2498,5.7995596e-15,0
2499,2.4781346e-13,0
2500,1.2560894e-10,0
2501,2.336064e-10,0
2502,2.7267582e-05,0
2503,5.730313e-14,0
2504,9.846602e-27,0
2505,8.383064e-22,0
2506,2.4754169e-14,0
2507,8.338915e-16,0
2508,1.0127773e-13,0
2509,4.207296e-17,0
2510,2.4153184e-17,0
2511,1.1666365e-16,0
2512,2.7398617e-16,0
2513,2.5198348e-17,0
2514,5.9010445e-19,0
2515,7.241717e-23,0
2516,3.2797323e-18,0
2517,3.7612125e-15,0
2518,4.3089937e-16,0
2519,6.352276e-13,0
2520,2.7205706e-18,0
2521,9.637751e-19,0
2522,4.5212833e-09,0
2523,0.00064598327,0
2524,1.6435673e-05,0
2525,4.4909723e-07,0
2526,6.961048e-16,0
2527,1.2991813e-22,0
2528,2.0222096e-20,0
2529,8.173052e-21,0
2530,1.9173466e-18,0
2531,3.009694e-20,0
2532,1.5367675e-20,0
2533,1.453304e-13,0
2534,1.1999687e-10,0
2535,6.8859446e-10,0
2536,2.2522258e-10,0
2537,1.50319e-14,0
2538,1.9684023e-17,0
2539,2.87019e-16,0
2540,1.3661694e-17,0
2541,2.5190747e-18,0
2542,1.5621491e-18,0
2543,2.6895666e-15,0
2544,8.693051e-10,0
2545,4.3705486e-10,0
2546,1.0120103e-10,0
2547,3.1062013e-14,0
2548,6.889131e-19,0
2549,5.5899387e-19,0
2550,6.3265566e-17,0
2551,4.5920617e-17,0
2552,1.7737023e-18,0
2553,2.3227936e-21,0
2554,1.1467026e-15,0
2555,3.3471145e-13,0
2556,2.840755e-14,0
2557,1.2120371e-12,0
2558,3.06595e-15,0
2559,2.9973564e-19,0
2560,2.730038e-13,0
2561,2.3261415e-09,0
2562,2.9644334e-10,0
2563,5.4826567e-11,0
2564,1.6115756e-20,0
2565,1.2570854e-19,0
2566,8.935703e-17,0
2567,1.01043e-15,0
2568,7.816823e-15,0
2569,1.1483091e-15,0
2570,1.5463564e-23,0
2571,2.8147447e-20,0
2572,1.5509284e-16,0
2573,1.3624105e-19,0
2574,4.6583662e-17,0
2575,1.6390537e-20,0
2576,1.4422193e-25,0
2577,1.00229714e-19,0
2578,1.0975481e-15,0
2579,1.3143041e-16,0
2580,4.8028828e-18,0
2581,5.460046e-21,0
2582,1.8076223e-19,0
2583,5.2838587e-17,0
2584,5.3517547e-17,0
2585,1.4479209e-15,0
2586,1.3325083e-16,0
2587,6.453367e-21,0
2588,1.4815281e-15,0
2589,1.6645193e-12,0
2590,2.5171198e-14,0
2591,3.0951065e-14,0
2592,1.5476192e-23,0
2593,7.157176e-25,0
2594,9.748017e-18,0
2595,2.315388e-14,0
2596,1.7231775e-16,0
2597,1.6884895e-15,0
2598,3.2665795e-21,0
2599,4.9002575e-21,0
2600,3.7424748e-17,0
2601,1.6770887e-15,0
2602,1.0367472e-13,0
2603,8.7480425e-17,0
2604,3.1021848e-23,0
2605,6.0055373e-13,0
2606,1.3350679e-08,0
2607,2.0621857e-11,0
2608,1.8125201e-09,0
2609,2.580588e-15,0
2610,2.216302e-25,0
2611,5.705977e-19,0
2612,7.813236e-14,0
2613,1.4925556e-15,0
2614,6.1967526e-13,0
2615,4.710161e-20,0
2616,3.780343e-23,0
2617,6.6572133e-18,0
2618,3.769714e-16,0
2619,2.279053e-17,0
2620,3.8055756e-16,0
2621,3.3125026e-16,0
2622,8.2037997e-07,0
2623,0.99933964,1
2624,0.047520533,0
2625,0.9999976,1
2626,2.3443732e-12,0
2627,2.548795e-20,0
2628,1.7269886e-15,0
2629,3.637023e-13,0
2630,5.1290803e-14,0
2631,1.4488797e-11,0
2632,1.9352782e-16,0
2633,7.722504e-14,0
2634,9.565353e-09,0
2635,5.741998e-10,0
2636,1.7459743e-10,0
2637,1.0279113e-11,0
2638,2.1174008e-18,0
2639,5.6912927e-15,0
2640,3.4257586e-12,0
2641,1.2265316e-13,0
2642,2.913275e-13,0
2643,3.9369942e-17,0
2644,4.7785793e-13,0
2645,2.9493947e-08,0
2646,3.1870587e-10,0
2647,1.5019494e-10,0
2648,1.1437308e-13,0
2649,1.5830996e-23,0
2650,5.398826e-20,0
2651,4.6972117e-18,0
2652,5.803068e-19,0
2653,1.3624936e-19,0
2654,2.1966371e-20,0
2655,3.9017547e-17,0
2656,1.393356e-10,0
2657,5.343654e-10,0
2658,5.5697583e-08,0
2659,3.6589948e-10,0
2660,2.3278996e-16,0
2661,4.675549e-16,0
2662,1.0424086e-16,0
2663,1.4141527e-16,0
2664,1.4780655e-18,0
2665,2.3244266e-19,0
2666,2.4900383e-19,0
2667,1.6314593e-16,0
2668,4.877628e-16,0
2669,3.8641355e-15,0
2670,3.8347424e-20,0
2671,6.691492e-23,0
2672,6.256849e-20,0
2673,6.555846e-20,0
2674,3.645028e-18,0
2675,5.496435e-19,0
2676,3.947939e-19,0
2677,3.2200748e-12,0
2678,1.02645175e-11,0
2679,1.2621503e-11,0
2680,1.43856455e-11,0
2681,4.290754e-12,0
2682,7.579669e-14,0
2683,1.0980418e-12,0
2684,5.1240445e-14,0
2685,2.4040446e-13,0
2686,1.1718691e-15,0
2687,1.5203906e-17,0
2688,4.055104e-12,0
2689,6.9468763e-14,0
2690,3.689263e-13,0
2691,1.1636575e-18,0
2692,1.3936243e-18,0
2693,4.0255913e-11,0
2694,6.40739e-08,0
2695,9.165375e-08,0
2696,1.0549382e-07,0
2697,1.5195168e-11,0
2698,2.3465878e-12,0
2699,4.4375163e-12,0
2700,1.9436414e-13,0
2701,1.0424177e-14,0
2702,1.1247716e-16,0
2703,8.511384e-20,0
2704,2.4461238e-15,0
2705,2.0265178e-13,0
2706,5.312643e-12,0
2707,2.425785e-13,0
2708,4.9818873e-14,0
2709,7.615971e-14,0
2710,2.3655863e-13,0
2711,5.087091e-13,0
2712,9.451211e-16,0
2713,1.1298841e-17,0
2714,7.485187e-19,0
2715,8.785757e-19,0
2716,1.4819449e-17,0
2717,8.609099e-17,0
2718,2.5450544e-20,0
2719,1.7862078e-20,0
2720,1.3810963e-12,0
2721,2.9113407e-14,0
2722,3.889341e-12,0
2723,2.3691198e-15,0
2724,8.367744e-18,0
2725,1.0566328e-09,0
2726,5.492867e-06,0
2727,1.8944728e-08,0
2728,0.009581257,0
2729,1.02941475e-10,0
2730,1.4181974e-18,0
2731,1.838643e-06,0
2732,3.7818067e-05,0
2733,1.7543583e-06,0
2734,4.730334e-10,0
2735,2.0260269e-13,0
2736,2.6380448e-14,0
2737,1.13345955e-08,0
2738,1.627125e-11,0
2739,3.148961e-10,0
2740,2.9902378e-10,0
2741,3.3819374e-15,0
2742,5.3560617e-14,0
2743,7.497633e-15,0
2744,4.7574894e-13,0
2745,2.2141729e-17,0
2746,1.0922712e-18,0
2747,1.247619e-12,0
2748,1.9157871e-05,0
2749,1.3565216e-08,0
2750,1.9726247e-08,0
2751,3.0166574e-14,0
2752,1.7925875e-23,0
2753,4.601562e-19,0
2754,8.634132e-16,0
2755,4.552226e-17,0
2756,8.814632e-18,0
2757,7.603094e-18,0
2758,2.379724e-13,0
2759,4.0084137e-11,0
2760,1.4700066e-12,0
2761,1.6138944e-13,0
2762,4.3677346e-20,0
2763,7.905481e-19,0
2764,8.2689064e-17,0
2765,3.538048e-14,0
2766,2.4679176e-13,0
2767,7.369644e-12,0
2768,1.3799163e-20,0
2769,5.9854776e-17,0
2770,3.8862206e-15,0
2771,3.9905965e-17,0
